"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        Тест создания курса с пустым обязательным полем.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            field_name (str): Имя поля, которое будет пустым в запросе.
        ","262","Попытка создать курс с пустым title полем","LMS service","Tue Aug 12 19:09:01 GMT 2025","passed","Tue Aug 12 19:09:01 GMT 2025","Validate entity","Courses","",""
"
        Тест обновления пользователя со значением, превышающим максимальную длину поля.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.
            function_user (UserFixture): Объект с данными созданного пользователя.
            field_name (str): Имя поля, которое будет содержать слишком длинное значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","15","Обновление пользователя с first_name превышающим максимальную длину поля","LMS service","Tue Aug 12 19:09:31 GMT 2025","passed","Tue Aug 12 19:09:31 GMT 2025","Validate entity","Users","",""
"
        Тест обновления курса.

        Args:
            function_course (CourseFixture): Фикстура с данными курса.
            courses_client (CoursesClient): Клиент для работы с курсами.
        ","34","Обновление курса","LMS service","Tue Aug 12 19:08:58 GMT 2025","passed","Tue Aug 12 19:08:58 GMT 2025","Update entity","Courses","",""
"","805","Обновление токена","LMS service","Tue Aug 12 19:08:52 GMT 2025","passed","Tue Aug 12 19:08:53 GMT 2025","Login","Authentication","",""
"
        Тест проверяет, что при запросе файла по его идентификатору,
        в ответе сервера возвращается информация о файле.

        Args:
            files_client (FilesClient): HTTP-клиент для взаимодействия с сервером.
            function_file (FileFixture): Объект с данными загруженного файла.

        Raises:
            AssertionError: Если данные в ответе не совпадают с ожидаемыми.
        ","13","Получение файла","LMS service","Tue Aug 12 19:09:18 GMT 2025","passed","Tue Aug 12 19:09:18 GMT 2025","Get entity","Files","",""
"
        Тест создания курса с пустым обязательным полем.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            field_name (str): Имя поля, которое будет пустым в запросе.
        ","263","Попытка создать курс с пустым description полем","LMS service","Tue Aug 12 19:08:52 GMT 2025","passed","Tue Aug 12 19:08:52 GMT 2025","Validate entity","Courses","",""
"
        Тест получения информации о пользователе по url users/{user_id}.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.
            function_user (UserFixture): Объект с данными созданного пользователя.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.OK.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","257","Получение информации о пользователе по id","LMS service","Tue Aug 12 19:09:25 GMT 2025","passed","Tue Aug 12 19:09:25 GMT 2025","Get entity","Users","",""
"
        Тест обновления пользователя со значением, превышающим максимальную длину поля.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.
            function_user (UserFixture): Объект с данными созданного пользователя.
            field_name (str): Имя поля, которое будет содержать слишком длинное значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","262","Обновление пользователя с email превышающим максимальную длину поля","LMS service","Tue Aug 12 19:09:31 GMT 2025","passed","Tue Aug 12 19:09:31 GMT 2025","Validate entity","Users","",""
"","11","Аутентификация с некорректным email","LMS service","Tue Aug 12 19:08:53 GMT 2025","passed","Tue Aug 12 19:08:53 GMT 2025","Validate entity","Authentication","",""
"
        Тест создания упражнения с пустым обязательным полем.

        Args:
            exercises_client (ExercisesClient): Клиент для работы с упражнениями.
            field_name (str): Имя поля, которое будет пустым в запросе.
            function_course (CourseFixture): Фикстура с данными курса.
        ","16","Попытка создать упражнение с пустым обязательным полем estimated_time","LMS service","Tue Aug 12 19:09:09 GMT 2025","passed","Tue Aug 12 19:09:09 GMT 2025","Validate entity","Exercises","",""
"
        Тест создания курса с некорректным идентификатором.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            field_name (str): Имя поля, которое будет содержать
            некорректное значение в запросе.
        ","252","Попытка создать курс с некорректным created_by_user_id полем","LMS service","Tue Aug 12 19:08:56 GMT 2025","passed","Tue Aug 12 19:08:56 GMT 2025","Validate entity","Courses","",""
"
        Тест удаления упражнения с некорректным id.

        Args:
            exercises_client (ExercisesClient): Клиент для работы с упражнениями.
        ","260","Удаление упражнения с некорректным exercise_id","LMS service","Tue Aug 12 19:09:19 GMT 2025","passed","Tue Aug 12 19:09:19 GMT 2025","Validate entity","Exercises","",""
"
        Тест создания курса с пустым обязательным полем.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            field_name (str): Имя поля, которое будет пустым в запросе.
        ","261","Попытка создать курс с пустым created_by_user_id полем","LMS service","Tue Aug 12 19:08:54 GMT 2025","passed","Tue Aug 12 19:08:54 GMT 2025","Validate entity","Courses","",""
"
        Тест обновления упражнения с слишком длинным строковым полем.

        Args:
            exercises_client (ExercisesClient): Клиент для работы с упражнениями.
            field_name (str): Имя поля, которое будет содержать слишком длинное значение в запросе.
            function_course (CourseFixture): Фикстура с данными курса.
        ","15","Обновление упражнения со слишком длинным значением в поле title","LMS service","Tue Aug 12 19:09:16 GMT 2025","passed","Tue Aug 12 19:09:16 GMT 2025","Validate entity","Exercises","",""
"
        Тест удаления пользователя.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.
            public_users_client (PublicUsersClient): Клиент для работы с публичными users эндпоинтами API.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.OK.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            AssertError: Если данные ответа не соответствуют ожидаемым.
        ","807","Удаление пользователя","LMS service","Tue Aug 12 19:09:27 GMT 2025","passed","Tue Aug 12 19:09:28 GMT 2025","Delete entity","Users","",""
"
        Тест создания упражнения с некорректными значениями min_score и max_score.

        Args:
            exercises_client (ExercisesClient): Клиент для работы с упражнениями.
            min_score (int): Минимальное значение для min_score.
            max_score (int): Максимальное значение для max_score.
            function_course (CourseFixture): Фикстура с данными курса.
        ","9","Создание упражнения с некорректными значениями min_score=-10 - max_score=0","LMS service","Tue Aug 12 19:09:15 GMT 2025","skipped","Tue Aug 12 19:09:15 GMT 2025","Validate entity","Exercises","",""
"
        Тест удаления пользователя с некорректным id.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","263","Удаление пользователя по некорректному user_id","LMS service","Tue Aug 12 19:09:29 GMT 2025","passed","Tue Aug 12 19:09:29 GMT 2025","Validate entity","Users","",""
