"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        Тест создания курса с некорректным идентификатором.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            field_name (str): Имя поля, которое будет содержать
            некорректное значение в запросе.
        ","254","Попытка создать курс с некорректным preview_file_id полем","LMS service","Tue Aug 12 10:04:58 GMT 2025","passed","Tue Aug 12 10:04:58 GMT 2025","Validate entity","Courses","",""
"","19","Удаление курса по некорректному идентификатору","LMS service","Tue Aug 12 10:05:04 GMT 2025","passed","Tue Aug 12 10:05:04 GMT 2025","Validate entity","Courses","",""
"
        Тест создания курса с пустым обязательным полем.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            field_name (str): Имя поля, которое будет пустым в запросе.
        ","17","Попытка создать курс с пустым created_by_user_id полем","LMS service","Tue Aug 12 10:04:57 GMT 2025","passed","Tue Aug 12 10:04:57 GMT 2025","Validate entity","Courses","",""
"
        Тест обновления информации о пользователе.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.
            function_user (UserFixture): Объект с данными созданного пользователя.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.OK.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","27","Обновление информации о пользователе","LMS service","Tue Aug 12 10:05:29 GMT 2025","passed","Tue Aug 12 10:05:29 GMT 2025","Update entity","Users","",""
"
        Тест создания курса с пустым обязательным полем.

        Args:
            courses_client (CoursesClient): Клиент для работы с курсами.
            field_name (str): Имя поля, которое будет пустым в запросе.
        ","267","Попытка создать курс с пустым description полем","LMS service","Tue Aug 12 10:04:54 GMT 2025","passed","Tue Aug 12 10:04:55 GMT 2025","Validate entity","Courses","",""
"
        Тест создания упражнения с пустым обязательным полем.

        Args:
            exercises_client (ExercisesClient): Клиент для работы с упражнениями.
            field_name (str): Имя поля, которое будет пустым в запросе.
            function_course (CourseFixture): Фикстура с данными курса.
        ","13","Attempt create exercise with empty course_id field","LMS service","Tue Aug 12 10:05:10 GMT 2025","passed","Tue Aug 12 10:05:10 GMT 2025","Validate entity","Exercises","",""
"
        Тест обновления пользователя с пустым обязательным полем.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.
            function_user (UserFixture): Объект с данными созданного пользователя.
            field_name (str): Имя поля, которое будет содержать пустое значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","267","Обновление пользователя с пустым обязательным полем first_name","LMS service","Tue Aug 12 10:05:31 GMT 2025","passed","Tue Aug 12 10:05:32 GMT 2025","Validate entity","Users","",""
"","262","Получение курса по некорректному идентификатору","LMS service","Tue Aug 12 10:05:06 GMT 2025","passed","Tue Aug 12 10:05:07 GMT 2025","Validate entity","Courses","",""
"
        Тест проверки аутентификации пользователя.

        Args:
            function_user (UserFixture): Пользователь для аутентификации.
            authentication_client (AuthenticationClient): Клиент для работы с аутентификацией.

        Raises:
            AssertionError: Если статус ответа не 200 OK или данные ответа не соответствуют ожиданиям.
            ValidationError: Если данные ответа не соответствуют схеме LoginResponseSchema.
        ","286","Аутентификация пользователя","LMS service","Tue Aug 12 10:04:54 GMT 2025","passed","Tue Aug 12 10:04:54 GMT 2025","Login","Authentication","",""
"
        Тест создания упражнения с слишком длинным строковым полем.

        Args:
            exercises_client (ExercisesClient): Клиент для работы с упражнениями.
            field_name (str): Имя поля, которое будет содержать слишком длинное значение в запросе.
            function_course (CourseFixture): Фикстура с данными курса.
        ","13","Создание упражнения с слишком длинным значением в title поле","LMS service","Tue Aug 12 10:05:13 GMT 2025","passed","Tue Aug 12 10:05:13 GMT 2025","Validate entity","Exercises","",""
"
        Тест создания упражнения с некорректными значениями min_score и max_score.

        Args:
            exercises_client (ExercisesClient): Клиент для работы с упражнениями.
            min_score (int): Минимальное значение для min_score.
            max_score (int): Максимальное значение для max_score.
            function_course (CourseFixture): Фикстура с данными курса.
        ","14","Создание упражнения с некорректными значениями min_score и max_score: -10 - 0","LMS service","Tue Aug 12 10:05:17 GMT 2025","skipped","Tue Aug 12 10:05:17 GMT 2025","Validate entity","Exercises","",""
"
        Тест обновления упражнения с некорректными значениями min_score и max_score.

        Args:
            exercises_client (ExercisesClient): Клиент для работы с упражнениями.
            min_score (int): Минимальное значение для min_score.
            max_score (int): Максимальное значение для max_score.
            function_course (CourseFixture): Фикстура с данными курса.
        ","14","Обновление упражнения с некорректными значениями min_score и max_score: 100 - 10","LMS service","Tue Aug 12 10:05:18 GMT 2025","passed","Tue Aug 12 10:05:18 GMT 2025","Validate entity","Exercises","",""
"Тест создания пользователя.

        Args:
            public_users_client (PublicUsersClient): Клиент для работы с публичными users эндпоинтами API.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.OK.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","286","Создание пользователя","LMS service","Tue Aug 12 10:05:25 GMT 2025","passed","Tue Aug 12 10:05:25 GMT 2025","Create entity","Users","",""
"
        Тест удаления упражнения с некорректным id.

        Args:
            exercises_client (ExercisesClient): Клиент для работы с упражнениями.
        ","264","Удаление упражнения с некорректным exercise_id","LMS service","Tue Aug 12 10:05:22 GMT 2025","passed","Tue Aug 12 10:05:22 GMT 2025","Validate entity","Exercises","",""
"","12","Аутентификация с некорректным email","LMS service","Tue Aug 12 10:04:56 GMT 2025","passed","Tue Aug 12 10:04:56 GMT 2025","Validate entity","Authentication","",""
"
        Тест создания пользователя с пустым обязательным полем.

        Args:
            public_users_client (PublicUsersClient): Клиент для работы с публичными users эндпоинтами API.
            field_name (str): Имя поля, которое будет содержать пустое значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","13","Создание пользователя с пустым обязательным полем email","LMS service","Tue Aug 12 10:05:29 GMT 2025","passed","Tue Aug 12 10:05:29 GMT 2025","Validate entity","Users","",""
"
        Тест проверяет, что при отправке запроса с пустым полем в request,
        в ответе сервера возвращается ошибка валидации.

        Args:
            field_name (str): Имя поля, которое будет пустым в запросе.
            files_client (FilesClient): HTTP-клиент для взаимодействия с сервером.

        Raises:
            AssertionError: Если данные в ответе не совпадают с ожидаемыми.
        ","268","Загрузка файла с пустым полем directory в запросе","LMS service","Tue Aug 12 10:05:22 GMT 2025","passed","Tue Aug 12 10:05:22 GMT 2025","Validate entity","Files","",""
