"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        Тест получения упражнений с некорректным course_id.

        Args:
            exercises_client (ExercisesClient): Клиент для работы с упражнениями.
        ","263","Получение списка упражнений по некорректному course_id","LMS service","Tue Aug 12 11:17:39 GMT 2025","passed","Tue Aug 12 11:17:39 GMT 2025","Validate entity","Exercises","",""
"
        Тест обновления упражнения с пустым обязательным полем.

        Args:
            exercises_client (ExercisesClient): Клиент для работы с упражнениями.
            field_name (str): Имя поля, которое будет пустым в запросе.
            function_course (CourseFixture): Фикстура с данными курса.
        ","17","Обновление упражнения с пустым обязательным полем title","LMS service","Tue Aug 12 11:17:41 GMT 2025","passed","Tue Aug 12 11:17:41 GMT 2025","Validate entity","Exercises","",""
"
        Тест создания упражнения с пустым обязательным полем.

        Args:
            exercises_client (ExercisesClient): Клиент для работы с упражнениями.
            field_name (str): Имя поля, которое будет пустым в запросе.
            function_course (CourseFixture): Фикстура с данными курса.
        ","14","Попытка создать упражнение с пустым обязательным полем title","LMS service","Tue Aug 12 11:17:33 GMT 2025","passed","Tue Aug 12 11:17:33 GMT 2025","Validate entity","Exercises","",""
"
        Тест проверки обновления токена с некорректным токеном.

        Args:
            authentication_client (AuthenticationClient): Клиент для работы с аутентификацией.

        Raises:
            AssertionError: Если статус ответа не 422 UNPROCESSABLE_ENTITY или данные ответа не соответствуют ожиданиям.
            ValidationError: Если данные ответа не соответствуют схеме ValidationErrorResponseSchema.
        ","8","Обновление токена с некорректным refresh token","LMS service","Tue Aug 12 11:17:21 GMT 2025","passed","Tue Aug 12 11:17:21 GMT 2025","Validate entity","Authentication","",""
"
        Тест создания пользователя с пустым обязательным полем.

        Args:
            public_users_client (PublicUsersClient): Клиент для работы с публичными users эндпоинтами API.
            field_name (str): Имя поля, которое будет содержать пустое значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","15","Создание пользователя с пустым обязательным полем email","LMS service","Tue Aug 12 11:17:54 GMT 2025","passed","Tue Aug 12 11:17:54 GMT 2025","Validate entity","Users","",""
"
        Тест создания пользователя с пустым обязательным полем.

        Args:
            public_users_client (PublicUsersClient): Клиент для работы с публичными users эндпоинтами API.
            field_name (str): Имя поля, которое будет содержать пустое значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","15","Создание пользователя с пустым обязательным полем middle_name","LMS service","Tue Aug 12 11:17:54 GMT 2025","passed","Tue Aug 12 11:17:54 GMT 2025","Validate entity","Users","",""
"
        Тест проверяет, что при удалении файла,
        он удаляется из хранилища и не может быть получен по его идентификатору.

        Args:
            files_client (FilesClient): HTTP-клиент для взаимодействия с сервером.
            function_file (FileFixture): Объект с данными загруженного файла.

        Raises:
            AssertionError: Если данные в ответе не совпадают с ожидаемыми.
        ","21","Удаление файла","LMS service","Tue Aug 12 11:17:49 GMT 2025","passed","Tue Aug 12 11:17:49 GMT 2025","Delete entity","Files","",""
"
        Тест обновления пользователя с пустым обязательным полем.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.
            function_user (UserFixture): Объект с данными созданного пользователя.
            field_name (str): Имя поля, которое будет содержать пустое значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","20","Обновление пользователя с пустым обязательным полем first_name","LMS service","Tue Aug 12 11:17:57 GMT 2025","passed","Tue Aug 12 11:17:57 GMT 2025","Validate entity","Users","",""
"
        Тест удаления упражнения с некорректным id.

        Args:
            exercises_client (ExercisesClient): Клиент для работы с упражнениями.
        ","261","Удаление упражнения с некорректным exercise_id","LMS service","Tue Aug 12 11:17:47 GMT 2025","passed","Tue Aug 12 11:17:47 GMT 2025","Validate entity","Exercises","",""
"
        Тест создания пользователя с пустым обязательным полем.

        Args:
            public_users_client (PublicUsersClient): Клиент для работы с публичными users эндпоинтами API.
            field_name (str): Имя поля, которое будет содержать пустое значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","240","Создание пользователя с пустым обязательным полем last_name","LMS service","Tue Aug 12 11:17:54 GMT 2025","passed","Tue Aug 12 11:17:54 GMT 2025","Validate entity","Users","",""
"
        Тест создания пользователя со значением, превышающим максимальную длину поля.

        Args:
            public_users_client (PublicUsersClient): Клиент для работы с публичными users эндпоинтами API.
            field_name (str): Имя поля, которое будет содержать слишком длинное значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","11","Создание пользователя с first_name превышающим максимальную длину поля","LMS service","Tue Aug 12 11:17:58 GMT 2025","passed","Tue Aug 12 11:17:58 GMT 2025","Validate entity","Users","",""
"
        Тест проверяет, что при запросе файла по его идентификатору,
        в ответе сервера возвращается информация о файле.

        Args:
            files_client (FilesClient): HTTP-клиент для взаимодействия с сервером.
            function_file (FileFixture): Объект с данными загруженного файла.

        Raises:
            AssertionError: Если данные в ответе не совпадают с ожидаемыми.
        ","287","Получение файла","LMS service","Tue Aug 12 11:17:45 GMT 2025","passed","Tue Aug 12 11:17:45 GMT 2025","Get entity","Files","",""
"Тест создания пользователя.

        Args:
            public_users_client (PublicUsersClient): Клиент для работы с публичными users эндпоинтами API.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.OK.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","296","Создание пользователя","LMS service","Tue Aug 12 11:17:51 GMT 2025","passed","Tue Aug 12 11:17:52 GMT 2025","Create entity","Users","",""
"
        Тест обновления пользователя со значением, превышающим максимальную длину поля.

        Args:
            private_users_client (PrivateUsersClient): Клиент для работы с закрытыми users эндпоинтами API.
            function_user (UserFixture): Объект с данными созданного пользователя.
            field_name (str): Имя поля, которое будет содержать слишком длинное значение в запросе.

        Raises:
            AssertionError: Если статус код ответа не равен HTTPStatus.UNPROCESSABLE_ENTITY.
            AssertionError: Если данные ответа не соответствуют ожидаемым.
            ValidationError: Если данные ответа не соответствуют схеме.
        ","17","Обновление пользователя с middle_name превышающим максимальную длину поля","LMS service","Tue Aug 12 11:18:00 GMT 2025","passed","Tue Aug 12 11:18:00 GMT 2025","Validate entity","Users","",""
